attendance_id,student_id,student_name,section_id,course_id,date,status,notes,recorded_date
ATT000248,STU000359,Susan Lewis,SEC000269,ECON404,2025-12-03,Present,Family emergency,2024-04-09 00:00:00
ATT000249,STU000382,Brian Wright,SEC000036,MUS278,2025-05-01,Present,Family emergency,2024-07-27 00:00:00
ATT000250,STU000455,Helen Harris,SEC000075,NURS389,2024-06-06,Late,,2024-02-10 00:00:00
ATT000251,STU000767,Jeffrey Ramirez,SEC000324,EDUC170,2025-05-06,Present,,2024-07-28 00:00:00
ATT000252,STU000741,Barbara Gonzalez,SEC000286,HIST251,2025-06-04,Absent,,2025-11-15 00:00:00
ATT000253,STU000057,Jennifer Jackson,SEC000124,MATH255,2024-05-04,Present,Family emergency,2025-11-05 00:00:00
ATT000254,STU000274,Patricia White,SEC000149,ENG148,2024-05-02,Absent,Sick,2024-08-18 00:00:00
ATT000255,STU000160,Lisa Lee,SEC000356,ECON536,2024-09-07,Present,,2025-07-24 00:00:00
ATT000256,STU000908,Barbara Gonzalez,SEC000370,PHYS329,2024-10-30,Excused,,2025-06-13 00:00:00
ATT000257,STU000355,Barbara Wilson,SEC000031,NURS185,2024-09-28,Present,Family emergency,2025-03-23 00:00:00
ATT000258,STU000921,Ryan Young,SEC000089,BIO480,2024-11-19,Present,,2025-06-02 00:00:00
ATT000259,STU000106,David King,SEC000246,EDUC334,2024-07-30,Present,Family emergency,2024-03-25 00:00:00
ATT000260,STU000195,Sandra Martin,SEC000239,PSYC455,2025-09-20,Present,,2024-07-09 00:00:00
ATT000261,STU000982,Helen Johnson,SEC000063,ECON255,2025-11-22,Late,Family emergency,2024-01-28 00:00:00
ATT000262,STU000773,George Hill,SEC000087,ART425,2024-09-25,Late,,2024-01-02 00:00:00
ATT000263,STU000395,Timothy Gonzalez,SEC000080,ECON323,2025-01-23,Present,Sick,2025-06-16 00:00:00
ATT000264,STU000397,James Taylor,SEC000053,CHEM531,2024-09-24,Present,,2024-11-12 00:00:00
ATT000265,STU000989,Daniel White,SEC000174,BUS362,2025-06-07,Excused,Family emergency,2025-11-25 00:00:00
ATT000266,STU000756,Kevin Robinson,SEC000323,ENG238,2024-05-31,Present,,2024-11-19 00:00:00
ATT000267,STU000479,Christopher Harris,SEC000289,MATH584,2025-02-07,Absent,Sick,2024-10-20 00:00:00
ATT000268,STU000704,Christopher Torres,SEC000369,MUS512,2024-07-20,Present,,2024-03-17 00:00:00
ATT000269,STU000485,Kevin Flores,SEC000029,PHYS266,2024-04-06,Late,,2025-07-14 00:00:00
ATT000270,STU000121,Jessica Wilson,SEC000286,HIST251,2025-03-19,Absent,Sick,2025-01-19 00:00:00
ATT000271,STU000412,Joseph Brown,SEC000021,CHEM329,2025-11-26,Absent,,2024-04-27 00:00:00
ATT000272,STU000076,John Brown,SEC000033,HIST485,2025-02-23,Absent,Sick,2024-05-22 00:00:00
ATT000273,STU000817,Lisa Thomas,SEC000145,BUS362,2025-12-18,Late,,2025-08-05 00:00:00
ATT000274,STU000268,Deborah Scott,SEC000360,EDUC496,2025-10-18,Present,Sick,2024-05-13 00:00:00
ATT000275,STU000512,Nancy Wright,SEC000173,CS245,2024-02-10,Excused,Sick,2024-12-01 00:00:00
ATT000276,STU000405,Helen Ramirez,SEC000070,ART132,2024-12-24,Late,Sick,2025-05-18 00:00:00
ATT000277,STU000906,Lisa Jackson,SEC000046,BIO410,2025-04-03,Absent,Family emergency,2024-03-28 00:00:00
ATT000278,STU000453,Daniel Thomas,SEC000135,PHYS473,2024-06-29,Present,Family emergency,2025-09-11 00:00:00
ATT000279,STU000119,Dorothy Clark,SEC000188,ENG247,2024-09-26,Present,Family emergency,2024-02-02 00:00:00
ATT000280,STU000392,Jason Lee,SEC000375,ECON400,2025-06-06,Late,,2025-04-20 00:00:00
ATT000281,STU000442,Nancy Garcia,SEC000092,NURS238,2025-05-26,Late,,2024-09-30 00:00:00
ATT000282,STU000689,Elizabeth Nguyen,SEC000365,PHYS462,2025-12-02,Present,,2025-09-08 00:00:00
ATT000283,STU000219,Christopher Taylor,SEC000196,MUS402,2024-06-16,Present,,2025-10-14 00:00:00
ATT000284,STU000707,Michael Johnson,SEC000348,PSYC342,2024-09-06,Absent,,2024-11-04 00:00:00
ATT000285,STU000422,Mary Johnson,SEC000180,MUS318,2025-12-07,Present,,2025-08-15 00:00:00
ATT000286,STU000217,Lisa Rodriguez,SEC000303,PSYC215,2024-06-19,Excused,,2024-02-05 00:00:00
ATT000287,STU000493,Richard Harris,SEC000205,PSYC266,2024-08-22,Excused,,2025-05-08 00:00:00
ATT000288,STU000480,Laura Nguyen,SEC000395,ART358,2025-08-01,Present,,2024-08-16 00:00:00
ATT000289,STU000325,Kenneth Martinez,SEC000059,EDUC397,2025-03-14,Excused,,2025-08-27 00:00:00
ATT000290,STU000807,William Hill,SEC000074,CS149,2024-06-10,Late,Sick,2024-07-09 00:00:00
ATT000291,STU000483,Edward Martinez,SEC000284,CS293,2025-07-06,Present,Family emergency,2024-12-06 00:00:00
ATT000292,STU000671,Edward Flores,SEC000392,BIO111,2024-09-29,Late,,2025-06-07 00:00:00
ATT000293,STU000599,Robert Williams,SEC000022,MUS295,2024-03-31,Present,,2024-05-30 00:00:00
ATT000294,STU000481,Jessica Walker,SEC000287,ART182,2025-03-21,Absent,,2025-10-27 00:00:00
ATT000295,STU000818,Helen Young,SEC000330,CS198,2024-10-17,Absent,Sick,2024-11-08 00:00:00
ATT000296,STU000497,Christopher Martinez,SEC000176,CS508,2024-04-09,Late,,2025-11-26 00:00:00
ATT000297,STU000132,Helen Jones,SEC000049,NURS296,2025-01-30,Late,Sick,2024-04-24 00:00:00
ATT000298,STU000204,Brian Miller,SEC000039,HIST572,2025-11-08,Present,,2025-10-30 00:00:00
ATT000299,STU000333,Andrew Anderson,SEC000016,ECON554,2025-11-01,Excused,,2024-11-06 00:00:00
ATT000300,STU000047,Mark Brown,SEC000167,CHEM241,2025-09-08,Late,Sick,2024-05-09 00:00:00
ATT000301,STU000796,Jason Anderson,SEC000001,MUS101,2024-08-08,Present,Sick,2025-03-27 00:00:00
ATT000302,STU000368,Jason Davis,SEC000207,MUS106,2025-07-09,Present,,2024-07-27 00:00:00
ATT000303,STU000578,Matthew Ramirez,SEC000183,ECON360,2025-05-04,Present,,2024-03-25 00:00:00
ATT000304,STU000325,Kenneth Martinez,SEC000059,EDUC397,2025-12-26,Excused,Sick,2025-08-01 00:00:00
ATT000305,STU000241,Edward Smith,SEC000329,CHEM329,2024-01-22,Absent,,2024-09-23 00:00:00
ATT000306,STU000341,Sarah Brown,SEC000062,EDUC170,2025-02-10,Present,,2024-07-21 00:00:00
ATT000307,STU000590,Karen Torres,SEC000342,MUS318,2025-07-12,Late,Family emergency,2025-05-19 00:00:00
ATT000308,STU000698,Helen Martin,SEC000170,BUS307,2024-11-01,Present,Sick,2024-03-08 00:00:00
ATT000309,STU000295,Sandra Lewis,SEC000241,PSYC215,2025-12-12,Present,Family emergency,2025-07-13 00:00:00
ATT000310,STU000235,John Wilson,SEC000069,MUS434,2024-03-10,Absent,Sick,2025-05-09 00:00:00
ATT000311,STU000455,Helen Harris,SEC000127,CHEM493,2025-03-18,Late,,2025-03-23 00:00:00
ATT000312,STU000170,Elizabeth Miller,SEC000322,CHEM168,2024-09-15,Excused,Sick,2025-11-11 00:00:00
ATT000313,STU000547,Sarah Torres,SEC000035,MATH135,2024-07-12,Late,Sick,2024-01-25 00:00:00
ATT000314,STU000522,Richard Lewis,SEC000028,HIST249,2024-08-26,Present,Sick,2025-02-26 00:00:00
ATT000315,STU000075,Barbara Young,SEC000025,MUS106,2025-02-24,Excused,,2024-02-19 00:00:00
ATT000316,STU000811,Jeffrey Jones,SEC000010,ENG314,2024-04-22,Present,,2025-03-14 00:00:00
ATT000317,STU000994,Lisa King,SEC000270,CS149,2025-10-13,Late,,2024-10-29 00:00:00
ATT000318,STU000836,Ronald Young,SEC000365,PHYS462,2024-01-24,Absent,Family emergency,2025-11-08 00:00:00
ATT000319,STU000497,Christopher Martinez,SEC000176,CS508,2025-01-09,Present,,2024-11-30 00:00:00
ATT000320,STU000906,Lisa Jackson,SEC000354,ENG333,2025-06-02,Excused,Family emergency,2025-03-25 00:00:00
ATT000321,STU000289,Mark Thomas,SEC000013,BUS287,2024-10-25,Late,Sick,2025-04-23 00:00:00
ATT000322,STU000558,James White,SEC000125,MUS101,2025-05-06,Late,,2025-08-29 00:00:00
ATT000323,STU000220,Jason Lee,SEC000234,PHYS347,2025-01-24,Present,,2024-04-01 00:00:00
ATT000324,STU000611,Linda White,SEC000187,NURS366,2025-05-23,Present,,2025-08-04 00:00:00
ATT000325,STU000937,Kenneth Rodriguez,SEC000080,ECON323,2024-03-01,Absent,,2025-01-21 00:00:00
ATT000326,STU000468,Steven Moore,SEC000130,ENG333,2024-06-07,Present,,2025-04-23 00:00:00
ATT000327,STU000495,Edward Wilson,SEC000334,PHYS424,2024-02-07,Present,,2025-08-30 00:00:00
ATT000328,STU000933,Lisa Johnson,SEC000247,ECON545,2025-05-08,Present,,2024-01-03 00:00:00
ATT000329,STU000362,Donna Jones,SEC000052,MUS318,2024-11-18,Late,,2025-03-28 00:00:00
ATT000330,STU000587,Donna Jackson,SEC000354,ENG333,2024-08-11,Present,Sick,2024-11-17 00:00:00
ATT000331,STU000024,Paul Martin,SEC000208,CS149,2025-11-07,Absent,,2024-03-24 00:00:00
ATT000332,STU000809,Lisa Scott,SEC000329,CHEM329,2024-06-30,Present,Sick,2024-12-25 00:00:00
ATT000333,STU000040,Steven Lewis,SEC000144,CHEM422,2024-08-27,Absent,,2024-02-19 00:00:00
ATT000334,STU000079,Jacob Thompson,SEC000164,MUS358,2024-12-08,Absent,Family emergency,2024-12-03 00:00:00
ATT000335,STU000524,Donna Wright,SEC000120,MATH373,2024-04-14,Present,Family emergency,2025-06-19 00:00:00
ATT000336,STU000053,Betty Johnson,SEC000244,PSYC373,2024-02-06,Present,,2024-11-20 00:00:00
ATT000337,STU000407,Sharon Garcia,SEC000064,CS370,2024-08-12,Excused,,2024-08-24 00:00:00
ATT000338,STU000192,Barbara Gonzalez,SEC000068,CHEM309,2025-12-29,Late,,2024-05-08 00:00:00
ATT000339,STU000194,Paul Johnson,SEC000350,ENG248,2024-01-14,Present,Family emergency,2024-11-13 00:00:00
ATT000340,STU000680,Joshua Jackson,SEC000022,MUS295,2024-08-28,Present,,2025-07-12 00:00:00
ATT000341,STU000809,Lisa Scott,SEC000240,NURS238,2025-09-29,Excused,,2024-02-24 00:00:00
ATT000342,STU000094,Lisa Lee,SEC000248,ECON412,2025-02-10,Excused,,2025-11-13 00:00:00
ATT000343,STU000828,Kenneth Jones,SEC000205,PSYC266,2025-02-20,Present,,2024-01-24 00:00:00
ATT000344,STU000323,Timothy Torres,SEC000062,EDUC170,2025-04-25,Present,,2024-06-27 00:00:00
ATT000345,STU000564,Linda Perez,SEC000351,ECON400,2024-03-08,Absent,,2024-01-29 00:00:00
ATT000346,STU000506,Lisa Perez,SEC000379,CHEM148,2024-12-17,Absent,,2025-03-03 00:00:00
ATT000347,STU000818,Helen Young,SEC000269,ECON404,2025-02-16,Absent,,2024-05-19 00:00:00
ATT000348,STU000173,Linda Williams,SEC000063,ECON255,2025-04-14,Excused,,2025-12-13 00:00:00
ATT000349,STU000507,George Torres,SEC000214,MUS103,2024-11-13,Late,,2024-04-27 00:00:00
ATT000350,STU000394,James King,SEC000087,ART425,2024-07-15,Excused,,2024-05-23 00:00:00
ATT000351,STU000403,Ruth Hill,SEC000335,MUS358,2024-09-08,Present,Family emergency,2025-01-11 00:00:00
ATT000352,STU000715,William Anderson,SEC000189,ECON225,2025-11-06,Present,Sick,2025-07-25 00:00:00
ATT000353,STU000458,Christopher Thompson,SEC000370,PHYS329,2025-06-11,Excused,,2025-09-27 00:00:00
ATT000354,STU000321,Kimberly White,SEC000158,CS566,2024-05-06,Present,,2024-04-16 00:00:00
ATT000355,STU000680,Joshua Jackson,SEC000103,ART367,2024-05-31,Present,,2025-08-26 00:00:00
ATT000356,STU000471,Michelle Wilson,SEC000162,BUS444,2024-04-08,Absent,,2025-01-05 00:00:00
ATT000357,STU000452,Carol Flores,SEC000032,BIO111,2025-03-28,Late,,2024-04-07 00:00:00
ATT000358,STU000779,Kimberly Nguyen,SEC000076,EDUC375,2024-09-07,Present,Family emergency,2024-06-26 00:00:00
ATT000359,STU000407,Sharon Garcia,SEC000070,ART132,2024-05-19,Present,Sick,2025-12-11 00:00:00
ATT000360,STU000107,Karen Brown,SEC000233,BIO111,2024-04-16,Present,,2025-09-17 00:00:00
ATT000361,STU000154,Sarah Lee,SEC000273,CS566,2024-11-29,Excused,,2024-08-03 00:00:00
ATT000362,STU000222,Donna Torres,SEC000205,PSYC266,2024-10-21,Late,,2024-06-11 00:00:00
ATT000363,STU000475,William Moore,SEC000323,ENG238,2024-01-02,Late,Family emergency,2024-11-17 00:00:00
ATT000364,STU000532,Michael Allen,SEC000309,CS482,2025-03-27,Present,Sick,2024-06-06 00:00:00
ATT000365,STU000489,Matthew Ramirez,SEC000248,ECON412,2025-03-15,Present,Sick,2024-04-03 00:00:00
ATT000366,STU000725,Carol Miller,SEC000246,EDUC334,2025-08-11,Present,,2025-12-22 00:00:00
ATT000367,STU000126,Karen Taylor,SEC000161,PSYC215,2024-04-26,Absent,Sick,2024-11-10 00:00:00
ATT000368,STU000538,Patricia Rodriguez,SEC000199,PHYS261,2025-02-02,Present,,2025-11-23 00:00:00
ATT000369,STU000690,Steven Lopez,SEC000343,CS293,2024-07-30,Absent,Sick,2025-09-25 00:00:00
ATT000370,STU000089,Christopher Thompson,SEC000176,CS508,2025-11-25,Absent,,2025-11-18 00:00:00
ATT000371,STU000373,Linda Anderson,SEC000342,MUS318,2025-12-08,Present,,2024-12-30 00:00:00
ATT000372,STU000454,Sandra Lopez,SEC000112,CHEM329,2024-03-28,Present,,2025-08-04 00:00:00
ATT000373,STU000502,Andrew Hernandez,SEC000310,ENG247,2025-12-18,Absent,,2024-10-08 00:00:00
ATT000374,STU000656,Nancy Lee,SEC000110,MUS524,2024-01-01,Present,,2025-10-20 00:00:00
ATT000375,STU000268,Deborah Scott,SEC000207,MUS106,2024-08-19,Late,,2025-05-20 00:00:00
ATT000376,STU000486,Ronald Smith,SEC000078,EDUC397,2025-06-09,Present,Sick,2024-07-06 00:00:00
ATT000377,STU000694,Sharon Ramirez,SEC000020,MUS520,2025-10-08,Present,,2024-10-14 00:00:00
ATT000378,STU000586,George Perez,SEC000022,MUS295,2024-05-25,Excused,,2024-01-29 00:00:00
ATT000379,STU000696,Ronald Ramirez,SEC000179,MUS512,2024-10-03,Late,,2025-07-26 00:00:00
ATT000380,STU000008,Paul Lopez,SEC000242,ECON323,2024-01-26,Late,Family emergency,2024-01-18 00:00:00
ATT000381,STU000655,Mary Flores,SEC000248,ECON412,2025-12-09,Absent,Sick,2024-01-01 00:00:00
ATT000382,STU000980,Sarah Lewis,SEC000140,EDUC545,2024-12-26,Absent,,2025-06-22 00:00:00
ATT000383,STU000314,Andrew Robinson,SEC000170,BUS307,2024-09-17,Present,,2025-10-22 00:00:00
ATT000384,STU000122,Jessica Martin,SEC000016,ECON554,2024-04-10,Present,,2025-09-28 00:00:00
ATT000385,STU000107,Karen Brown,SEC000192,CHEM422,2025-10-10,Present,,2025-06-24 00:00:00
ATT000386,STU000310,Susan Wright,SEC000045,PHYS484,2024-06-01,Present,,2024-04-09 00:00:00
ATT000387,STU000836,Ronald Young,SEC000267,EDUC373,2024-12-15,Present,,2025-06-11 00:00:00
ATT000388,STU000936,John Johnson,SEC000038,ENG430,2024-04-30,Late,,2025-02-27 00:00:00
ATT000389,STU000896,Michael Hill,SEC000255,CHEM241,2025-08-07,Absent,,2024-03-04 00:00:00
ATT000390,STU000656,Nancy Lee,SEC000332,PHYS438,2024-08-01,Absent,Family emergency,2025-08-27 00:00:00
ATT000391,STU000860,Jason Lee,SEC000255,CHEM241,2024-06-11,Present,,2025-05-09 00:00:00
ATT000392,STU000561,Jacob Garcia,SEC000159,CHEM329,2025-09-05,Absent,,2024-03-20 00:00:00
ATT000393,STU000144,John Davis,SEC000184,EDUC434,2025-02-06,Excused,,2024-10-11 00:00:00
ATT000394,STU000628,Helen King,SEC000358,PHYS329,2025-03-22,Present,,2025-04-29 00:00:00
ATT000395,STU000814,Donna Harris,SEC000124,MATH255,2024-10-08,Present,,2024-09-25 00:00:00
ATT000396,STU000315,Barbara Jones,SEC000231,MUS256,2024-03-01,Present,,2025-08-24 00:00:00
ATT000397,STU000081,Timothy Lewis,SEC000146,ENG238,2024-09-28,Present,,2024-08-08 00:00:00
ATT000398,STU000406,Sarah Martin,SEC000253,EDUC545,2025-01-05,Excused,,2025-08-01 00:00:00
ATT000399,STU000886,Ronald Jackson,SEC000033,HIST485,2025-03-17,Late,Sick,2024-08-27 00:00:00
ATT000400,STU000599,Robert Williams,SEC000283,ART182,2025-01-12,Excused,,2024-08-30 00:00:00
ATT000401,STU000852,Donald Taylor,SEC000388,ECON508,2025-06-06,Present,,2025-01-03 00:00:00
ATT000402,STU000418,David Garcia,SEC000261,MATH497,2024-12-06,Present,,2025-06-06 00:00:00
ATT000403,STU000660,Donald Hernandez,SEC000160,HIST307,2025-03-25,Present,,2024-10-14 00:00:00
ATT000404,STU000910,William Scott,SEC000260,CHEM148,2025-09-25,Absent,Family emergency,2025-07-03 00:00:00
ATT000405,STU000654,Laura Walker,SEC000289,MATH584,2025-08-01,Excused,,2024-07-05 00:00:00
ATT000406,STU000638,Betty Anderson,SEC000290,NURS409,2025-11-30,Present,,2024-07-19 00:00:00
ATT000407,STU000018,Deborah Scott,SEC000031,NURS185,2025-07-31,Present,Family emergency,2025-12-03 00:00:00
ATT000408,STU000653,Lisa Lopez,SEC000236,NURS432,2025-12-05,Excused,Sick,2025-01-28 00:00:00
ATT000409,STU000872,Jessica Jackson,SEC000241,PSYC215,2025-12-25,Present,,2024-06-14 00:00:00
ATT000410,STU000817,Lisa Thomas,SEC000050,CS245,2025-07-27,Present,Sick,2024-01-11 00:00:00
ATT000411,STU000654,Laura Walker,SEC000344,MUS142,2025-01-01,Excused,,2025-01-14 00:00:00
ATT000412,STU000045,Joshua Williams,SEC000048,MATH455,2024-10-04,Absent,,2024-12-12 00:00:00
ATT000413,STU000574,Kevin Lewis,SEC000010,ENG314,2025-06-30,Late,Sick,2025-04-09 00:00:00
ATT000414,STU000035,Barbara King,SEC000184,EDUC434,2025-04-19,Late,Sick,2025-08-28 00:00:00
ATT000415,STU000223,Brian Perez,SEC000234,PHYS347,2025-08-07,Present,,2025-08-23 00:00:00
ATT000416,STU000567,Lisa Jones,SEC000231,MUS256,2024-07-01,Present,Family emergency,2025-04-13 00:00:00
ATT000417,STU000696,Ronald Ramirez,SEC000035,MATH135,2024-05-26,Present,Family emergency,2025-12-30 00:00:00
ATT000418,STU000950,Donna Lee,SEC000121,HIST104,2024-11-06,Excused,,2024-10-22 00:00:00
ATT000419,STU000703,Thomas Hill,SEC000017,BUS310,2024-07-31,Present,,2024-06-25 00:00:00
ATT000420,STU000304,Nancy Perez,SEC000260,CHEM148,2025-07-05,Present,Family emergency,2025-03-12 00:00:00
ATT000421,STU000077,Paul Martinez,SEC000354,ENG333,2024-04-05,Late,Sick,2024-08-29 00:00:00
ATT000422,STU000056,Nancy Jackson,SEC000181,MUS278,2025-04-05,Present,Sick,2025-03-26 00:00:00
ATT000423,STU000433,Edward Davis,SEC000215,ENG533,2024-07-22,Present,,2025-07-11 00:00:00
ATT000424,STU000501,Brian Davis,SEC000272,MUS567,2024-09-11,Present,Sick,2024-01-20 00:00:00
ATT000425,STU000728,Joshua Lopez,SEC000360,EDUC496,2024-01-10,Excused,,2024-11-07 00:00:00
ATT000426,STU000161,Dorothy Clark,SEC000003,ECON554,2024-04-29,Present,,2024-04-25 00:00:00
ATT000427,STU000440,Robert Nguyen,SEC000299,BUS307,2025-10-15,Late,,2024-10-04 00:00:00
ATT000428,STU000084,Mary Lee,SEC000075,NURS389,2025-11-01,Excused,Family emergency,2024-12-03 00:00:00
ATT000429,STU000494,Elizabeth Hill,SEC000140,EDUC545,2025-06-19,Present,,2025-02-07 00:00:00
ATT000430,STU000235,John Wilson,SEC000049,NURS296,2025-04-17,Late,,2024-06-21 00:00:00
ATT000431,STU000388,Sarah Martinez,SEC000245,HIST522,2024-01-06,Absent,,2024-06-05 00:00:00
ATT000432,STU000291,Michael Rodriguez,SEC000237,PHYS462,2024-12-14,Late,,2024-05-16 00:00:00
ATT000433,STU000204,Brian Miller,SEC000246,EDUC334,2025-06-16,Present,Sick,2025-12-24 00:00:00
ATT000434,STU000329,Patricia Hill,SEC000281,ENG238,2025-12-03,Present,,2024-11-14 00:00:00
ATT000435,STU000057,Jennifer Jackson,SEC000124,MATH255,2024-09-12,Absent,,2024-05-23 00:00:00
ATT000436,STU000302,Carol Young,SEC000002,MUS336,2024-10-10,Late,,2024-02-08 00:00:00
ATT000437,STU000368,Jason Davis,SEC000207,MUS106,2025-08-28,Late,Family emergency,2024-08-18 00:00:00
ATT000438,STU000087,Karen Walker,SEC000062,EDUC170,2024-05-08,Present,,2025-12-02 00:00:00
ATT000439,STU000271,Richard Torres,SEC000301,MUS106,2025-07-12,Absent,Family emergency,2025-05-09 00:00:00
ATT000440,STU000513,Patricia Thompson,SEC000361,PSYC215,2024-02-07,Present,,2024-04-07 00:00:00
ATT000441,STU000660,Donald Hernandez,SEC000366,MATH329,2024-09-12,Excused,,2025-10-06 00:00:00
ATT000442,STU000452,Carol Flores,SEC000142,CS196,2024-12-17,Present,Family emergency,2025-07-29 00:00:00
ATT000443,STU000286,Patricia Robinson,SEC000166,ECON323,2024-05-10,Present,Sick,2025-05-26 00:00:00
ATT000444,STU000259,David Lopez,SEC000142,CS196,2025-02-19,Present,,2024-11-24 00:00:00
ATT000445,STU000491,Brian Rodriguez,SEC000204,MATH497,2024-07-11,Present,,2024-01-26 00:00:00
ATT000446,STU000373,Linda Anderson,SEC000342,MUS318,2024-07-02,Absent,,2025-06-23 00:00:00
ATT000447,STU000294,Betty Williams,SEC000177,CHEM524,2025-08-26,Late,,2025-03-05 00:00:00
ATT000448,STU000051,Anthony Martinez,SEC000337,MATH329,2025-09-05,Excused,Family emergency,2025-05-18 00:00:00
ATT000449,STU000257,Mary Clark,SEC000308,PHYS329,2024-07-26,Late,Family emergency,2024-05-29 00:00:00
ATT000450,STU000273,Linda Miller,SEC000187,NURS366,2024-02-14,Present,,2025-02-28 00:00:00
ATT000451,STU000894,Joshua King,SEC000082,HIST104,2025-02-13,Present,,2025-03-29 00:00:00
ATT000452,STU000785,Kimberly Thomas,SEC000302,BUS526,2024-06-09,Late,Sick,2024-11-26 00:00:00
ATT000453,STU000092,Lisa Harris,SEC000396,CHEM493,2025-06-20,Present,Sick,2024-10-22 00:00:00
ATT000454,STU000988,Matthew Davis,SEC000163,BUS392,2024-06-06,Present,,2024-04-28 00:00:00
ATT000455,STU000040,Steven Lewis,SEC000187,NURS366,2025-01-09,Late,Sick,2024-09-09 00:00:00
ATT000456,STU000833,Betty Robinson,SEC000238,MUS507,2024-10-05,Excused,Sick,2025-07-07 00:00:00
ATT000457,STU000902,Donna Sanchez,SEC000352,HIST249,2024-07-03,Absent,,2024-09-22 00:00:00
ATT000458,STU000141,Andrew Williams,SEC000203,CS267,2025-09-05,Present,,2024-09-15 00:00:00
ATT000459,STU000410,Nancy Wright,SEC000025,MUS106,2024-03-01,Present,,2024-07-15 00:00:00
ATT000460,STU000434,Kevin Anderson,SEC000251,CS330,2025-05-21,Absent,,2025-02-13 00:00:00
ATT000461,STU000691,Betty Anderson,SEC000211,ENG247,2025-04-15,Absent,,2024-09-03 00:00:00
ATT000462,STU000990,Anthony Moore,SEC000018,PSYC569,2024-01-14,Present,Sick,2024-11-15 00:00:00
ATT000463,STU000081,Timothy Lewis,SEC000371,ENG533,2025-10-03,Present,,2025-07-30 00:00:00
ATT000464,STU000729,Dorothy Hernandez,SEC000194,ENG247,2024-07-01,Present,,2024-08-20 00:00:00
ATT000465,STU000020,Lisa Williams,SEC000353,HIST104,2025-12-12,Present,,2025-08-28 00:00:00
ATT000466,STU000940,Lisa Anderson,SEC000215,ENG533,2025-09-13,Present,Sick,2024-01-04 00:00:00
ATT000467,STU000668,Karen Ramirez,SEC000344,MUS142,2024-01-05,Present,,2024-03-26 00:00:00
ATT000468,STU000809,Lisa Scott,SEC000240,NURS238,2024-02-11,Absent,,2024-04-10 00:00:00
ATT000469,STU000438,Sarah Davis,SEC000005,CHEM248,2025-07-02,Late,,2024-04-06 00:00:00
ATT000470,STU000422,Mary Johnson,SEC000257,EDUC373,2025-08-08,Absent,Family emergency,2024-04-09 00:00:00
ATT000471,STU000196,Karen Moore,SEC000032,BIO111,2025-06-04,Absent,,2025-04-22 00:00:00
ATT000472,STU000316,Donna Brown,SEC000038,ENG430,2024-02-17,Late,,2025-04-14 00:00:00
ATT000473,STU000024,Paul Martin,SEC000215,ENG533,2024-05-19,Excused,,2024-07-30 00:00:00
ATT000474,STU000194,Paul Johnson,SEC000350,ENG248,2025-01-10,Excused,Sick,2025-06-13 00:00:00
ATT000475,STU000185,Jennifer Wright,SEC000126,MUS402,2024-11-06,Present,,2024-05-21 00:00:00
