student_id,first_name,last_name,email,phone,date_of_birth,enrollment_date,major,year_level,gpa,status,address,city,state,zip_code,emergency_contact,emergency_phone
STU000568,Jessica,Jones,jessica.jones@university.edu,+14208727089,1999-03-04,2021-08-17,Economics,Freshman,2.02,Graduated,278 Pine Ave,Georgetown,IL,52147,Betty Anderson,+17752677317
STU000569,Christopher,Hill,christopher.hill@university.edu,+14177394562,1996-02-26,2023-02-12,Marketing,Freshman,3.15,Graduated,7009 Elm Blvd,Franklin,NY,35837,Patricia Young,+17102475496
STU000570,Mark,Davis,mark.davis@university.edu,+13276633803,2001-09-29,2023-08-31,Communications,Senior,2.47,Active,4770 Main St,Georgetown,TX,27178,Nancy Sanchez,+12377469642
STU000571,John,Perez,john.perez@university.edu,+18602162137,2000-04-08,2021-01-24,Music,Junior,2.55,Active,6659 Main Blvd,Georgetown,IL,16169,Betty Martin,+19136659082
STU000572,Jeffrey,Davis,jeffrey.davis@university.edu,+15828322683,1995-04-30,2022-07-06,Business Administration,Freshman,2.28,Active,7238 Oak Ave,Springfield,NY,58349,Edward Wright,+12059041860
STU000573,Thomas,Williams,thomas.williams@university.edu,+13132495985,1995-11-04,2022-12-16,Economics,Graduate,3.58,Active,4522 Oak Ave,Bristol,FL,25715,William Lee,+13519717771
STU000574,Kevin,Lewis,kevin.lewis@university.edu,+18843259548,2000-12-01,2022-09-12,Communications,Senior,3.32,Active,5374 Elm Ave,Springfield,TX,48828,Kimberly Garcia,+15617714971
STU000575,Brian,Wilson,brian.wilson@university.edu,+19112792231,2005-11-24,2025-07-18,Business Administration,Sophomore,2.03,Active,7770 Elm Ave,Georgetown,CA,54623,Susan Nguyen,+19797409420
STU000576,Jeffrey,Lee,jeffrey.lee@university.edu,+19785198438,2002-05-08,2021-09-22,Nursing,Freshman,3.83,Active,6057 Elm Dr,Bristol,IL,36610,Dorothy Sanchez,+13922705552
STU000577,Helen,Hernandez,helen.hernandez@university.edu,+19025142672,1996-08-26,2025-03-03,Psychology,Freshman,2.48,Active,3164 Pine St,Georgetown,PA,79584,Donald Thompson,+14713212377
STU000578,Matthew,Ramirez,matthew.ramirez@university.edu,+14173547503,2000-08-18,2024-10-30,Nursing,Junior,2.11,Active,6158 Main St,Georgetown,PA,65389,Richard Jackson,+13936123894
STU000579,Kenneth,Moore,kenneth.moore@university.edu,+17428229087,2000-10-25,2024-11-10,Psychology,Freshman,3.29,Active,3697 Main St,Springfield,IL,44888,Jessica Jones,+17443035513
STU000580,Joseph,Flores,joseph.flores@university.edu,+19169337628,1999-05-25,2024-05-28,Psychology,Sophomore,3.47,Graduated,4495 Elm Ave,Madison,OH,36683,Matthew Jackson,+19228105718
STU000581,Timothy,Smith,timothy.smith@university.edu,+12963899245,2005-03-07,2025-05-06,Physics,Sophomore,2.34,Graduated,1237 Oak Ave,Franklin,FL,28590,James Walker,+16385421341
STU000582,Barbara,Taylor,barbara.taylor@university.edu,+12783741159,2001-08-30,2023-12-13,Sociology,Graduate,2.0,Active,7842 Main St,Springfield,IL,99135,Christopher Anderson,+17377153741
STU000583,Ronald,Martinez,ronald.martinez@university.edu,+19932962638,1998-06-01,2023-10-06,Philosophy,Senior,3.47,Inactive,4316 Elm Blvd,Franklin,FL,11777,Edward Thompson,+15089276467
STU000584,Betty,King,betty.king@university.edu,+19938798935,1996-04-06,2023-01-10,Nursing,Freshman,2.3,Active,3708 Oak Blvd,Georgetown,CA,42029,Joshua Ramirez,+15684112462
STU000585,Richard,Harris,richard.harris@university.edu,+18543105487,2004-11-01,2025-01-14,Nursing,Sophomore,2.53,Graduated,5815 Pine Dr,Bristol,FL,46208,Karen Gonzalez,+12427939520
STU000586,George,Perez,george.perez@university.edu,+18273258101,2003-12-02,2025-02-06,Communications,Junior,2.58,Active,8274 Oak Dr,Madison,IL,47982,Michelle Scott,+18803665974
STU000587,Donna,Jackson,donna.jackson@university.edu,+12665011255,2000-02-03,2020-06-16,English Literature,Junior,3.65,Active,971 Elm Blvd,Springfield,FL,56170,Brian Smith,+12514573256
STU000588,Matthew,Jackson,matthew.jackson@university.edu,+17148813540,2005-09-11,2020-12-18,Chemistry,Sophomore,3.99,Active,7178 Maple St,Franklin,NY,14212,Steven Thompson,+14548947328
STU000589,Helen,Sanchez,helen.sanchez@university.edu,+13004675948,2001-09-11,2023-06-26,Mathematics,Graduate,2.87,Active,9572 Oak Ave,Franklin,NY,64566,Ruth Gonzalez,+15085122402
STU000590,Karen,Torres,karen.torres@university.edu,+18436729942,1997-01-21,2024-03-19,Music,Freshman,2.28,Active,5232 Maple Blvd,Georgetown,TX,66055,Sandra Clark,+16206721453
STU000591,Jacob,Scott,jacob.scott@university.edu,+12279857896,1995-12-29,2021-07-29,Marketing,Junior,3.57,Inactive,8491 Pine Ave,Bristol,IL,84130,Ryan Jackson,+12549737433
STU000592,William,Sanchez,william.sanchez@university.edu,+18862068582,2004-01-21,2025-10-22,Philosophy,Freshman,2.17,Active,1853 Pine St,Franklin,IL,73106,George Perez,+12623249369
STU000593,Deborah,Brown,deborah.brown@university.edu,+19184099458,1996-08-13,2025-07-21,Biology,Sophomore,3.79,Graduated,2635 Pine Blvd,Springfield,OH,73564,Michelle Gonzalez,+13172681000
STU000594,Elizabeth,Hill,elizabeth.hill@university.edu,+13237322587,1997-10-09,2022-04-16,Psychology,Senior,2.05,Inactive,7371 Elm St,Springfield,TX,63026,Steven Lopez,+14407595264
STU000595,Edward,Flores,edward.flores@university.edu,+18976493018,1999-11-06,2021-08-22,Computer Science,Sophomore,2.28,Graduated,4043 Oak Ave,Georgetown,FL,48015,Christopher Miller,+18027047018
STU000596,Brian,Moore,brian.moore@university.edu,+16005952758,2000-03-15,2024-09-03,Music,Sophomore,2.06,Active,2068 Maple Dr,Springfield,IL,49683,John Flores,+16552436811
STU000597,William,Robinson,william.robinson@university.edu,+19406695536,1995-02-07,2021-10-10,Political Science,Graduate,3.71,Inactive,3553 Pine Dr,Bristol,CA,32871,Laura Martinez,+15608716558
STU000598,Sandra,Rodriguez,sandra.rodriguez@university.edu,+14859805963,2005-05-10,2024-06-01,Engineering,Senior,2.75,Active,3055 Maple Blvd,Madison,PA,52477,Sharon Nguyen,+15567987615
STU000599,Robert,Williams,robert.williams@university.edu,+12309503607,1997-08-07,2021-01-30,Psychology,Senior,3.87,Active,5402 Oak Ave,Springfield,NY,60342,Ronald Clark,+12652635103
STU000600,Linda,Williams,linda.williams@university.edu,+19672748234,2003-07-24,2024-03-13,Marketing,Freshman,3.85,Active,1863 Elm Dr,Madison,PA,85206,Ruth Gonzalez,+14004589046
STU000601,Donald,Jackson,donald.jackson@university.edu,+14304063655,1999-11-13,2025-12-04,English Literature,Freshman,3.16,Graduated,1676 Oak St,Madison,CA,57128,Dorothy Clark,+17817592179
STU000602,Nancy,Lopez,nancy.lopez@university.edu,+18989479653,2000-07-25,2022-02-17,English Literature,Graduate,3.66,Inactive,5868 Pine Ave,Springfield,FL,66034,Kevin Harris,+12727822280
STU000603,William,King,william.king@university.edu,+15053032932,2000-08-04,2022-08-02,Business Administration,Graduate,3.08,Active,3770 Pine Blvd,Georgetown,PA,56911,Robert Hernandez,+14942769755
STU000604,Joshua,Thomas,joshua.thomas@university.edu,+17308259192,1998-07-02,2024-06-23,Marketing,Freshman,3.09,Active,9648 Elm Blvd,Springfield,CA,54308,Mark Taylor,+14055421973
STU000605,William,Wilson,william.wilson@university.edu,+17609516400,2005-05-13,2020-09-12,History,Senior,2.15,Inactive,679 Pine St,Georgetown,IL,90272,Helen Garcia,+17646903121
STU000606,Sarah,Williams,sarah.williams@university.edu,+13062369136,2000-09-10,2022-07-11,Political Science,Senior,2.96,Active,451 Main St,Madison,IL,89709,Karen Harris,+18989001296
STU000607,Ruth,Walker,ruth.walker@university.edu,+12535967180,2002-10-19,2021-05-27,Music,Senior,3.1,Active,7275 Main Blvd,Franklin,NY,54974,Helen Brown,+14434372507
STU000608,Sharon,Smith,sharon.smith@university.edu,+14326229785,2001-05-15,2020-07-06,Computer Science,Sophomore,3.63,Active,1028 Oak Dr,Madison,TX,15730,Daniel Thompson,+18168705001
STU000609,Christopher,Rodriguez,christopher.rodriguez@university.edu,+18206078843,2002-05-17,2021-05-16,Engineering,Freshman,2.5,Inactive,3472 Elm Blvd,Madison,FL,49677,Lisa Scott,+14998695001
STU000610,Carol,Moore,carol.moore@university.edu,+15269149870,2000-08-24,2021-03-03,Business Administration,Junior,3.8,Graduated,8066 Pine St,Madison,NY,78287,Joseph Martin,+19597664453
STU000611,Linda,White,linda.white@university.edu,+19423451587,2005-12-19,2022-08-20,Philosophy,Senior,3.91,Active,8274 Main Blvd,Franklin,IL,60354,Karen Garcia,+12614857290
STU000612,Donna,Johnson,donna.johnson@university.edu,+15915938274,1995-07-01,2022-07-08,English Literature,Senior,2.37,Active,8824 Main Blvd,Springfield,IL,55587,Helen Johnson,+18239726508
STU000613,Helen,Taylor,helen.taylor@university.edu,+19718054547,2003-06-29,2020-04-22,Economics,Graduate,2.87,Active,1035 Main Dr,Franklin,OH,80092,Sandra Ramirez,+17869369501
STU000614,Thomas,Hernandez,thomas.hernandez@university.edu,+15906784903,1996-06-24,2020-03-03,Chemistry,Junior,2.17,Active,8993 Pine Blvd,Bristol,FL,15060,Michelle Moore,+15704755104
STU000615,Jason,Hill,jason.hill@university.edu,+12123276028,2001-05-17,2023-08-07,Chemistry,Sophomore,2.89,Active,7307 Main Dr,Springfield,TX,72941,Kevin Scott,+14236181959
STU000616,Sharon,Garcia,sharon.garcia@university.edu,+14838246145,2005-09-09,2020-09-19,Philosophy,Sophomore,2.52,Active,4352 Elm Ave,Madison,PA,32871,Elizabeth Flores,+18712504812
STU000617,Linda,Williams,linda.williams@university.edu,+13889009302,2004-08-25,2024-12-08,Communications,Junior,2.08,Graduated,3834 Main Blvd,Franklin,CA,98917,Jeffrey Thompson,+17539351732
STU000618,Kenneth,Thomas,kenneth.thomas@university.edu,+15583112269,2000-09-07,2024-12-22,Psychology,Graduate,2.15,Active,5437 Maple Blvd,Georgetown,CA,94133,Helen Jackson,+13462256350
STU000619,Kenneth,White,kenneth.white@university.edu,+15436177139,2000-04-11,2023-04-19,Marketing,Freshman,2.32,Active,4865 Oak St,Springfield,IL,37719,Lisa Lee,+17239329326
STU000620,Jason,Nguyen,jason.nguyen@university.edu,+19295524520,1999-04-01,2020-05-13,Biology,Senior,3.53,Graduated,1385 Main Ave,Bristol,IL,85292,Kevin Scott,+19516289830
STU000621,Timothy,Davis,timothy.davis@university.edu,+17402528738,2002-05-24,2025-11-18,Nursing,Senior,2.63,Active,9524 Pine Ave,Franklin,NY,57443,Joseph Robinson,+15229662890
STU000622,George,Thomas,george.thomas@university.edu,+16559507716,1999-01-22,2020-11-22,Political Science,Graduate,3.01,Active,8032 Maple Ave,Georgetown,OH,64899,Joseph Torres,+13287505013
STU000623,Dorothy,Clark,dorothy.clark@university.edu,+18907983263,2001-10-16,2022-12-02,Physics,Junior,2.63,Active,6792 Elm Ave,Bristol,FL,92920,Ryan Gonzalez,+13846641254
STU000624,David,Davis,david.davis@university.edu,+16284698698,2003-05-01,2021-02-17,Biology,Freshman,3.67,Active,2835 Main Ave,Bristol,OH,79377,Jacob Harris,+16325623088
STU000625,Betty,Scott,betty.scott@university.edu,+14479295806,1996-05-02,2023-10-11,Economics,Graduate,3.22,Active,841 Main Blvd,Georgetown,FL,92684,Donald Ramirez,+14969758816
STU000626,George,Rodriguez,george.rodriguez@university.edu,+19513879345,1995-12-10,2021-09-15,Computer Science,Graduate,3.19,Graduated,7530 Elm Blvd,Georgetown,NY,76672,Timothy Nguyen,+14869912587
STU000627,Joseph,Martin,joseph.martin@university.edu,+17055491791,2001-04-29,2025-10-21,Nursing,Graduate,3.02,Active,4773 Pine Dr,Franklin,OH,33385,Elizabeth Williams,+19529484451
STU000628,Helen,King,helen.king@university.edu,+14847886150,1996-02-12,2023-11-23,Physics,Sophomore,2.24,Active,8073 Elm Ave,Madison,TX,44003,Kenneth Miller,+14378825565
STU000629,Elizabeth,Miller,elizabeth.miller@university.edu,+14117659334,2003-06-19,2021-11-22,Computer Science,Graduate,3.81,Inactive,8913 Oak St,Georgetown,OH,13378,Lisa Wilson,+14887847987
STU000630,Timothy,Lewis,timothy.lewis@university.edu,+17333298435,1998-04-23,2021-03-24,Psychology,Senior,3.78,Active,4409 Main Ave,Franklin,PA,97649,Linda Thompson,+12809624644
STU000631,Timothy,Jones,timothy.jones@university.edu,+15343609307,1998-10-05,2023-02-04,Philosophy,Graduate,3.34,Active,5257 Main Dr,Springfield,PA,78327,Daniel Gonzalez,+17718761583
STU000632,Kevin,Smith,kevin.smith@university.edu,+14513407163,2004-10-12,2022-06-20,English Literature,Junior,2.94,Active,3165 Elm Blvd,Madison,NY,93200,Ryan Garcia,+17289404509
STU000633,James,Ramirez,james.ramirez@university.edu,+12687024416,2002-12-18,2021-12-30,Business Administration,Senior,3.38,Inactive,6330 Maple Ave,Franklin,FL,79528,Brian Lopez,+15074375786
STU000634,Brian,Young,brian.young@university.edu,+17018457425,2001-09-14,2024-01-02,Education,Senior,2.59,Active,1941 Pine Dr,Georgetown,TX,42426,Brian Ramirez,+13183808614
STU000635,Daniel,Davis,daniel.davis@university.edu,+15559137522,2002-11-26,2021-06-08,Sociology,Senior,3.2,Graduated,3947 Main Blvd,Franklin,IL,38194,Ryan Clark,+12627756295
STU000636,Thomas,Lee,thomas.lee@university.edu,+16216008240,1999-10-08,2024-06-20,Chemistry,Freshman,2.54,Graduated,3687 Pine St,Franklin,FL,63714,Joseph Torres,+13707484378
STU000637,Dorothy,Davis,dorothy.davis@university.edu,+18288256401,1996-06-13,2020-03-22,Computer Science,Senior,2.18,Graduated,5560 Pine St,Springfield,IL,37585,Lisa Wright,+14033609776
STU000638,Betty,Anderson,betty.anderson@university.edu,+14973657125,1998-09-19,2024-08-20,English Literature,Graduate,3.47,Active,691 Main St,Bristol,FL,73556,John Hernandez,+14895081397
STU000639,Joseph,Thomas,joseph.thomas@university.edu,+12344783025,2004-02-13,2024-03-27,Art,Sophomore,3.64,Active,1491 Main St,Bristol,PA,64444,Mary Smith,+19607543487
STU000640,Michael,Nguyen,michael.nguyen@university.edu,+16003986114,2003-10-20,2023-08-18,Music,Graduate,3.49,Active,4590 Elm Ave,Springfield,TX,95989,Joshua Walker,+15854988037
STU000641,Jennifer,Anderson,jennifer.anderson@university.edu,+16167745563,2000-06-02,2023-03-10,Education,Graduate,2.49,Active,8243 Elm Blvd,Bristol,PA,24195,Donald Anderson,+17912257510
STU000642,Dorothy,Anderson,dorothy.anderson@university.edu,+16575788811,2001-04-25,2021-03-22,Physics,Junior,2.29,Graduated,1470 Main Ave,Madison,OH,74200,Sharon Thomas,+12853447605
STU000643,Michelle,Walker,michelle.walker@university.edu,+17359404808,1995-08-30,2025-07-14,Chemistry,Senior,2.62,Active,2567 Main Blvd,Bristol,IL,63285,Karen Smith,+14749064427
STU000644,Ronald,Scott,ronald.scott@university.edu,+17007589188,1998-07-06,2022-08-23,Economics,Senior,3.42,Inactive,9189 Main St,Georgetown,PA,20158,Anthony Rodriguez,+19752133655
STU000645,Carol,Davis,carol.davis@university.edu,+13704028169,2004-10-02,2021-04-10,Business Administration,Senior,2.99,Graduated,8694 Elm Ave,Bristol,FL,62350,James Jackson,+13206455820
STU000646,Timothy,Moore,timothy.moore@university.edu,+17355307088,2001-04-28,2021-11-10,Biology,Junior,3.05,Active,6182 Maple Blvd,Georgetown,FL,37606,Helen Perez,+19649373217
STU000647,David,King,david.king@university.edu,+19326851160,1998-07-25,2024-09-01,Mathematics,Sophomore,2.94,Active,5209 Oak Ave,Springfield,IL,70108,Nancy Miller,+12628398679
STU000648,Kenneth,Hernandez,kenneth.hernandez@university.edu,+12685584703,1998-11-13,2020-02-27,English Literature,Junior,2.57,Active,9675 Pine Blvd,Bristol,OH,62857,Helen Taylor,+17747544319
STU000649,Robert,Nguyen,robert.nguyen@university.edu,+13563054546,1998-02-20,2021-12-31,Chemistry,Graduate,2.2,Inactive,9722 Elm Blvd,Bristol,OH,87616,Kenneth Moore,+19548308756
STU000650,Susan,Hernandez,susan.hernandez@university.edu,+12024374546,1996-01-10,2021-08-23,Biology,Sophomore,2.95,Active,5397 Main St,Madison,IL,67630,Helen Walker,+15345099198
STU000651,Ronald,Davis,ronald.davis@university.edu,+14467737442,1999-03-26,2024-04-28,Sociology,Junior,2.62,Inactive,5293 Maple St,Bristol,OH,38036,David Moore,+19283468163
STU000652,Ruth,Lewis,ruth.lewis@university.edu,+17019115104,2002-09-08,2021-05-07,Education,Senior,3.3,Active,514 Pine Dr,Franklin,PA,65584,Susan Flores,+17733957266
STU000653,Lisa,Lopez,lisa.lopez@university.edu,+19652104208,1999-12-16,2024-01-18,Nursing,Sophomore,2.01,Active,5481 Main Blvd,Franklin,IL,11703,Kenneth Moore,+12348625504
STU000654,Laura,Walker,laura.walker@university.edu,+16072445145,1998-01-28,2020-08-22,Communications,Freshman,3.73,Active,7546 Elm Ave,Georgetown,PA,94875,Ronald Wright,+13062397054
STU000655,Mary,Flores,mary.flores@university.edu,+19303563898,2004-10-07,2021-06-23,Engineering,Senior,3.67,Active,1018 Elm St,Franklin,CA,81314,Sarah Gonzalez,+18708281273
STU000656,Nancy,Lee,nancy.lee@university.edu,+19263737000,2000-10-15,2020-02-28,Art,Senior,3.68,Graduated,1107 Main Ave,Bristol,NY,44948,Jennifer Lopez,+16542455514
STU000657,Kenneth,Gonzalez,kenneth.gonzalez@university.edu,+19057177705,1996-12-09,2020-01-14,Physics,Junior,3.12,Active,5694 Elm St,Bristol,FL,21555,Linda Garcia,+13869472415
STU000658,Barbara,Lee,barbara.lee@university.edu,+18058411329,2003-08-07,2021-11-24,Computer Science,Sophomore,3.28,Active,1431 Oak Blvd,Madison,PA,27397,Karen Brown,+15889225703
STU000659,Barbara,Moore,barbara.moore@university.edu,+13437786169,1999-08-23,2022-07-14,English Literature,Junior,3.77,Active,4932 Pine Dr,Franklin,CA,74210,Matthew Nguyen,+15725579569
STU000660,Donald,Hernandez,donald.hernandez@university.edu,+12377997318,1996-09-29,2022-05-12,Music,Junior,3.29,Graduated,4829 Oak Blvd,Bristol,IL,45251,Jennifer Allen,+19914155230
STU000661,Susan,Robinson,susan.robinson@university.edu,+14672322889,2000-10-18,2022-02-02,Sociology,Sophomore,2.93,Active,6199 Maple Dr,Bristol,CA,52253,George Miller,+18445671129
STU000662,David,Clark,david.clark@university.edu,+16865426516,2002-04-07,2021-02-14,Mathematics,Junior,2.61,Active,9058 Oak St,Georgetown,OH,90820,Sandra Nguyen,+17899118126
STU000663,Timothy,Sanchez,timothy.sanchez@university.edu,+16844495138,2003-02-10,2024-03-08,Marketing,Junior,2.97,Active,5018 Main Ave,Bristol,CA,65179,Helen Moore,+17916101467
STU000664,David,Allen,david.allen@university.edu,+13705079586,1997-03-23,2021-07-25,Biology,Junior,3.58,Active,1581 Pine Ave,Franklin,FL,61903,David Robinson,+12008743416
STU000665,Richard,Lopez,richard.lopez@university.edu,+15085142316,1997-01-26,2022-08-25,English Literature,Senior,2.18,Active,2625 Maple Blvd,Springfield,FL,30883,Matthew Miller,+16827637456
STU000666,George,Wilson,george.wilson@university.edu,+16838847165,2004-04-28,2025-03-13,History,Freshman,2.78,Active,2287 Elm Blvd,Franklin,OH,98440,Timothy Ramirez,+18116039750
STU000667,Robert,Thompson,robert.thompson@university.edu,+17008851440,1997-06-27,2021-12-30,History,Junior,2.72,Inactive,126 Maple Dr,Springfield,PA,40156,William Young,+13922454460
STU000668,Karen,Ramirez,karen.ramirez@university.edu,+12955477292,2002-05-02,2022-01-06,Music,Sophomore,2.57,Active,7975 Main Blvd,Georgetown,NY,31435,Betty King,+13086762353
STU000669,Matthew,Miller,matthew.miller@university.edu,+18716141200,1996-10-20,2023-07-30,Biology,Graduate,3.01,Graduated,7549 Main Dr,Georgetown,FL,17144,Karen Ramirez,+14649592899
STU000670,Kenneth,Lewis,kenneth.lewis@university.edu,+17145818758,2002-12-26,2023-10-04,Education,Junior,2.22,Active,7047 Maple Dr,Springfield,NY,10911,Nancy Nguyen,+14644029436
STU000671,Edward,Flores,edward.flores@university.edu,+19456658125,1995-07-18,2025-03-18,Physics,Freshman,2.24,Active,7640 Pine St,Bristol,PA,58404,Thomas Ramirez,+15458915852
STU000672,Dorothy,Johnson,dorothy.johnson@university.edu,+17554733928,1998-04-16,2024-01-01,Music,Freshman,2.89,Active,683 Maple St,Franklin,PA,14798,Andrew Sanchez,+14543792377
STU000673,Andrew,Miller,andrew.miller@university.edu,+13299443369,2002-02-05,2025-07-14,Music,Junior,2.69,Active,4099 Maple Dr,Springfield,CA,52806,Lisa Williams,+13508232656
STU000674,Anthony,Allen,anthony.allen@university.edu,+19422806534,2005-05-26,2023-05-21,Music,Senior,2.04,Graduated,4308 Main Dr,Springfield,OH,35119,Joshua Taylor,+15108309422
STU000675,Andrew,Thomas,andrew.thomas@university.edu,+19102507131,2001-06-06,2025-04-21,English Literature,Senior,2.55,Graduated,3142 Pine St,Bristol,FL,33758,Sarah Jackson,+14792057671
STU000676,Susan,Johnson,susan.johnson@university.edu,+16248723126,1998-01-30,2022-12-29,Philosophy,Graduate,3.58,Graduated,5312 Main Ave,Madison,CA,52547,Joseph Jones,+18264948547
STU000677,Sharon,Clark,sharon.clark@university.edu,+18508096386,2001-01-26,2024-05-12,Sociology,Graduate,2.03,Active,5337 Pine Dr,Madison,FL,75401,Susan Wright,+19143747390
STU000678,Thomas,Sanchez,thomas.sanchez@university.edu,+12338762287,2002-01-30,2025-06-15,Education,Junior,2.17,Graduated,8776 Pine Blvd,Franklin,OH,51331,Donald Robinson,+12303593731
STU000679,Michelle,Thompson,michelle.thompson@university.edu,+17786417805,2003-07-31,2020-04-05,Physics,Graduate,3.49,Active,6248 Maple Ave,Georgetown,IL,26186,Michael Sanchez,+14234162812
STU000680,Joshua,Jackson,joshua.jackson@university.edu,+13823627571,2001-03-03,2024-07-31,Political Science,Sophomore,2.84,Inactive,4669 Pine Blvd,Springfield,PA,92984,Ronald Lee,+17147489724
STU000681,Betty,Anderson,betty.anderson@university.edu,+16137068600,1998-03-18,2025-01-14,Mathematics,Sophomore,2.8,Active,8827 Pine Dr,Madison,PA,22887,Anthony Nguyen,+18686287852
STU000682,Mark,Gonzalez,mark.gonzalez@university.edu,+18512294673,1996-07-21,2025-08-23,Engineering,Graduate,3.14,Active,474 Pine Ave,Madison,IL,91984,Steven Garcia,+15792237378
STU000683,Ruth,Allen,ruth.allen@university.edu,+13973658500,1999-02-20,2022-09-07,Mathematics,Senior,3.87,Active,5387 Oak Blvd,Springfield,CA,37132,Joshua Robinson,+16704508268
STU000684,Jessica,Lopez,jessica.lopez@university.edu,+16727122821,2004-01-05,2023-09-18,Mathematics,Sophomore,2.92,Active,212 Main Dr,Bristol,FL,60504,Robert Clark,+14669339803
STU000685,Linda,Hill,linda.hill@university.edu,+18627461388,1999-12-02,2025-05-23,Business Administration,Junior,3.62,Graduated,753 Pine Dr,Bristol,PA,95148,Donald Ramirez,+13273063391
STU000686,Jeffrey,Taylor,jeffrey.taylor@university.edu,+19767932831,2003-02-05,2021-11-23,Political Science,Senior,3.31,Active,4082 Elm Ave,Franklin,CA,53257,Laura Jones,+16699269053
STU000687,Ronald,Thomas,ronald.thomas@university.edu,+19754666610,1998-04-24,2024-12-26,Economics,Senior,3.4,Inactive,4610 Maple St,Madison,NY,78390,Christopher Johnson,+14265796942
STU000688,Kimberly,Jackson,kimberly.jackson@university.edu,+15149333593,2001-05-14,2023-06-02,Sociology,Senior,3.35,Active,2206 Oak Blvd,Georgetown,TX,93461,Joseph Johnson,+14167975963
STU000689,Elizabeth,Nguyen,elizabeth.nguyen@university.edu,+12124656966,2003-02-01,2025-09-14,Nursing,Senior,2.95,Active,5739 Oak Blvd,Bristol,TX,59542,Karen Young,+18633739605
STU000690,Steven,Lopez,steven.lopez@university.edu,+16955881233,2002-07-02,2020-09-22,Economics,Sophomore,2.62,Active,2559 Pine St,Madison,TX,75377,Sandra Torres,+18532129587
STU000691,Betty,Anderson,betty.anderson@university.edu,+19594076956,2002-06-13,2020-05-14,Art,Freshman,3.9,Inactive,1200 Pine St,Springfield,FL,84278,Carol Thomas,+14504623993
STU000692,George,Thomas,george.thomas@university.edu,+14339068472,1996-12-27,2020-06-13,Marketing,Junior,3.1,Active,3213 Main Ave,Bristol,TX,17977,Susan Anderson,+14497998819
STU000693,Sandra,Miller,sandra.miller@university.edu,+17492526224,2003-11-10,2020-10-26,English Literature,Senior,2.23,Active,7899 Oak St,Bristol,IL,38179,Kenneth Young,+15077821157
STU000694,Sharon,Ramirez,sharon.ramirez@university.edu,+13149378252,2003-09-20,2022-03-08,Communications,Graduate,3.51,Active,4224 Elm Blvd,Georgetown,PA,33138,Nancy Allen,+16947265649
STU000695,Laura,Martin,laura.martin@university.edu,+14707445079,1998-10-29,2023-02-01,Education,Graduate,2.62,Active,1926 Oak Dr,Springfield,TX,76787,Steven Young,+13673832074
STU000696,Ronald,Ramirez,ronald.ramirez@university.edu,+18895112549,2005-05-18,2024-12-20,Economics,Graduate,3.65,Active,1881 Oak Ave,Franklin,IL,50027,Daniel King,+16833055916
STU000697,Helen,Flores,helen.flores@university.edu,+14157843532,1998-08-19,2021-10-02,English Literature,Senior,3.57,Active,2674 Pine Dr,Bristol,OH,64645,Dorothy Moore,+14344698732
STU000698,Helen,Martin,helen.martin@university.edu,+15793486017,1998-09-28,2023-12-20,Economics,Senior,2.62,Inactive,6547 Elm St,Georgetown,CA,63580,Matthew Rodriguez,+16679855492
STU000699,Mary,Gonzalez,mary.gonzalez@university.edu,+14138775193,1998-04-22,2024-03-09,Computer Science,Junior,2.85,Active,5436 Maple Ave,Madison,IL,75921,Donald Moore,+13092764983
STU000700,David,Lee,david.lee@university.edu,+19406918698,2005-09-04,2020-07-07,Art,Senior,2.5,Inactive,9702 Elm St,Springfield,CA,93837,Nancy Moore,+17505788178
STU000701,Helen,Jackson,helen.jackson@university.edu,+13136833200,2004-11-16,2020-10-30,Economics,Senior,3.65,Active,9763 Pine Ave,Bristol,CA,67443,Jessica Lee,+17867595271
STU000702,Ruth,King,ruth.king@university.edu,+14989061358,1996-07-29,2020-10-05,Economics,Junior,3.81,Active,3619 Oak Blvd,Georgetown,NY,70398,Lisa Perez,+14038935243
STU000703,Thomas,Hill,thomas.hill@university.edu,+19652233298,1996-05-03,2024-08-09,Music,Senior,3.61,Active,8757 Main Blvd,Springfield,IL,67305,John Allen,+15347519061
STU000704,Christopher,Torres,christopher.torres@university.edu,+15418492099,2003-03-28,2020-11-05,Communications,Freshman,3.95,Active,8812 Oak St,Bristol,FL,89958,Laura Gonzalez,+19692748060
STU000705,Edward,Moore,edward.moore@university.edu,+16766623493,2002-04-18,2023-09-15,Engineering,Sophomore,3.3,Active,7539 Maple Dr,Springfield,FL,85332,Christopher Smith,+18385991309
STU000706,James,Anderson,james.anderson@university.edu,+15306373465,1997-11-26,2022-07-01,Communications,Junior,3.06,Graduated,3382 Maple Blvd,Bristol,NY,34752,Dorothy Martinez,+14115153975
STU000707,Michael,Johnson,michael.johnson@university.edu,+17468161646,2003-09-28,2021-06-05,Education,Junior,3.91,Active,5266 Oak Ave,Madison,TX,31402,Helen Moore,+14384226821
STU000708,Mary,Rodriguez,mary.rodriguez@university.edu,+16503267145,1995-04-15,2024-12-23,English Literature,Senior,2.1,Active,6640 Oak Ave,Georgetown,IL,26338,Jennifer Lopez,+17187929462
STU000709,Linda,Hernandez,linda.hernandez@university.edu,+19744142971,2005-07-20,2025-06-26,Marketing,Junior,3.5,Active,6901 Oak Ave,Springfield,OH,76441,Lisa Walker,+14617202834
